dataset,scope,position,finite_count,missing_count,nonfinite_count,min,max,mean,std_population
train,all,138,12400,0,0,-0.242797416,0.282148849,0.032932666662338704,0.05157426595198555
train,all,139,12400,0,0,-0.242464662,0.281433071,0.033266208154758115,0.05167129291793027
train,all,140,12400,0,0,-0.242122884,0.280714286,0.033599320428225846,0.05177223022212646
train,all,141,12400,0,0,-0.241842633,0.27999066,0.03393196265774205,0.05187703000019812
train,all,142,12400,0,0,-0.241898552,0.279275598,0.03426417958612905,0.05198579893142175
train,all,143,12400,0,0,-0.241946963,0.278555996,0.03459589191548404,0.05209839770879375
train,all,144,12400,0,0,-0.241987837,0.277833721,0.03492712519037106,0.05221475274577144
train,all,145,12400,0,0,-0.24202152,0.277117016,0.035257865731451635,0.05233488299721058
train,all,146,12400,0,0,-0.24204913,0.27639791,0.03558814228475798,0.05245879048715048
train,all,147,12400,0,0,-0.24206926,0.275684269,0.035917929769032485,0.052586394214314276
train,all,148,12400,0,0,-0.242080784,0.274971631,0.036247210877419465,0.052717643822158586
train,all,149,12400,0,0,-0.24208232,0.275225398,0.03657603019298375,0.05285256823795486
train,all,150,12400,0,0,-0.24207453,0.276454556,0.03690438176782244,0.05299111226964066
train,all,151,12400,0,0,-0.242059348,0.27768051,0.03723223087104837,0.05313320451482413
train,all,152,12400,0,0,-0.24203619,0.278904792,0.03755957998266141,0.053278829215049645
train,all,153,12400,0,0,-0.24200458,0.280126385,0.03788640953959683,0.05342792238159203
train,all,154,12400,0,0,-0.241964485,0.281344385,0.03821277219000011,0.05358050857850978
train,all,155,12400,0,0,-0.241917901,0.282569369,0.03853861969540303,0.053736528849868966
train,all,156,12400,0,0,-0.241862574,0.283794816,0.03886396170709679,0.05389593753678762
train,all,157,12400,0,0,-0.241795989,0.285014988,0.03918881151209689,0.054058724298684864
train,all,158,12400,0,0,-0.242036508,0.286234017,0.039513159094193485,0.05422483333023472
train,all,159,12400,0,0,-0.242278568,0.28745792,0.039837004027580454,0.0543942403037049
train,all,160,12400,0,0,-0.242510117,0.288680433,0.040160316293629116,0.05456688166673747
train,all,161,12400,0,0,-0.242730542,0.28990789,0.04048312103306444,0.0547427489984708
train,all,162,12400,0,0,-0.242938894,0.291143038,0.04080541539185502,0.05492178283063188
train,all,163,12400,0,0,-0.243136645,0.292359997,0.04112716903435495,0.05510390485027368
train,all,164,12400,0,0,-0.243325069,0.293569725,0.04144837208580658,0.05528908378002764
train,all,165,12400,0,0,-0.243506885,0.294785345,0.04176901343169369,0.05547728970577172
train,all,166,12400,0,0,-0.243681478,0.295994046,0.0420890999720971,0.055668403049560354
train,all,167,12400,0,0,-0.243845633,0.29720582,0.042408551227661295,0.05586236433525807
train,all,168,12400,0,0,-0.244000664,0.298420666,0.04272740622032248,0.05605910056831665
train,all,169,12400,0,0,-0.244144915,0.299623376,0.04304561411999986,0.0562585793219911
train,all,170,12400,0,0,-0.244277033,0.30080034,0.04336323486951596,0.05646080229429247
train,all,171,12400,0,0,-0.244401422,0.301919564,0.04368023628685478,0.05666577981557795
train,all,172,12400,0,0,-0.244517693,0.302947048,0.043996595528064585,0.05687344931662073
train,all,173,12400,0,0,-0.244625359,0.303793521,0.044312346670403055,0.05708376979755182
train,all,174,12400,0,0,-0.244722152,0.304332604,0.04462742461266104,0.0572966663057724
train,all,175,12400,0,0,-0.244808215,0.304516055,0.04494186609685496,0.05751211391767358
train,all,176,12400,0,0,-0.244884903,0.304366252,0.04525569161403235,0.05773012192260976
train,all,177,12400,0,0,-0.244951773,0.303933853,0.04556884396201605,0.057950645283061035
train,all,178,12400,0,0,-0.245009237,0.303260943,0.04588135691838716,0.05817357253135591
train,all,179,12400,0,0,-0.245056782,0.302405336,0.046193135693306346,0.05839890022105132
train,all,180,12400,0,0,-0.245221702,0.301486771,0.04650422999500009,0.0586266147672289
train,all,181,12400,0,0,-0.245448215,0.30057297,0.04681466205016093,0.058856755658526154
train,all,182,12400,0,0,-0.245667107,0.299660199,0.047124402487338825,0.05908927339309181
train,all,183,12400,0,0,-0.245875494,0.298750655,0.047433421169596715,0.05932413403772426
train,all,184,12400,0,0,-0.246072089,0.298562127,0.047741729812419274,0.05956132710157335
train,all,185,12400,0,0,-0.246258725,0.299717114,0.04804924381846792,0.0598007514345192
train,all,186,12400,0,0,-0.246437147,0.300797709,0.048355929843064464,0.06004231508771764
train,all,187,12400,0,0,-0.246604363,0.301776492,0.04866173427024182,0.06028596857158994
train,all,188,12400,0,0,-0.246759974,0.302578257,0.04896654093346739,0.06053157756537086
train,all,189,12400,0,0,-0.246906847,0.303085339,0.04927022075653229,0.06077895653181919
train,all,190,12400,0,0,-0.247045058,0.30324602,0.049572617440806224,0.06102786993269898
train,all,191,12400,0,0,-0.247174707,0.303088759,0.04987348447895156,0.06127799214263158
train,all,192,12400,0,0,-0.247295102,0.302646752,0.05017240118741927,0.0615285781503219
train,all,193,12400,0,0,-0.247404239,0.302171019,0.05046864983217748,0.06177845246566518
train,all,194,12400,0,0,-0.247502141,0.303336289,0.0507613361322578,0.06202614680786005
train,all,195,12400,0,0,-0.247589921,0.30441813,0.05104942287669332,0.06226987485208866
train,all,196,12400,0,0,-0.247670546,0.305317319,0.051331508730322564,0.06250730889134333
train,all,197,12400,0,0,-0.247742262,0.306885064,0.05160514871959692,0.06273424407815767
train,all,198,12400,0,0,-0.247802359,0.308309778,0.051865624706209805,0.06294273035692426
train,all,199,12400,0,0,-0.247851263,0.309157878,0.052106401142419406,0.06312236829940274
train,all,200,12400,0,0,-0.247890497,0.309836691,0.05232037281451602,0.06326238778340183
train,all,201,12400,0,0,-0.247921364,0.310609906,0.05250064814491924,0.06335249024250236
train,all,202,12400,0,0,-0.247945545,0.310757108,0.052641993666693816,0.06338432448491303
train,all,203,12400,0,0,-0.247964084,0.310766224,0.052742906582096676,0.06335522162443154
train,all,204,12400,0,0,-0.247975405,0.310466179,0.052810624560564484,0.0632772131564515
train,all,205,12400,0,0,-0.247979405,0.309742511,0.052861542167338765,0.06317719281695063
train,all,206,12400,0,0,-0.247972923,0.308894127,0.05290878893508051,0.06307538375904144
train,all,207,12400,0,0,-0.247956515,0.308061681,0.05295616462991941,0.06297645232553695
train,all,208,12400,0,0,-0.247932517,0.307241702,0.0530037647540321,0.06288010458622274
train,all,209,12400,0,0,-0.247898603,0.306426555,0.053051308158064484,0.06278581514254471
train,all,210,12400,0,0,-0.247856192,0.30561182,0.05309867609629029,0.06269338478102116
train,all,211,12400,0,0,-0.247804956,0.304797221,0.05314583262733884,0.06260271195459961
train,all,212,12400,0,0,-0.247744466,0.30398824,0.05319269213064526,0.06251367824609406
train,all,213,12400,0,0,-0.247673917,0.303183717,0.053239172084032366,0.062426235698661375
train,all,214,12400,0,0,-0.247593276,0.302377511,0.053285225302419435,0.06234036666355727
train,all,215,12400,0,0,-0.247503895,0.301569908,0.05333076752935501,0.06225603707650568
train,all,216,12400,0,0,-0.247404619,0.300768093,0.05337581432411284,0.062173256200386065
train,all,217,12400,0,0,-0.247295533,0.299969205,0.0534204121052417,0.06209199320794891
train,all,218,12400,0,0,-0.247176361,0.299168776,0.05346456750870946,0.06201226383777333
train,all,219,12400,0,0,-0.2470481,0.29836987,0.05350822975685503,0.06193408834524775
train,all,220,12400,0,0,-0.246909971,0.29757186,0.053551375260887275,0.061857442300780996
train,all,221,12400,0,0,-0.246762945,0.296772123,0.0535939831857261,0.06178223775247035
train,all,222,12400,0,0,-0.246608955,0.295972791,0.0536360895747579,0.061708521338507016
train,all,223,12400,0,0,-0.246446174,0.295174162,0.05367767594620973,0.061636315643654446
train,all,224,12400,0,0,-0.246272644,0.294373399,0.05371872876072558,0.061565609180349395
train,all,225,12400,0,0,-0.246089819,0.293572913,0.05375920873193531,0.0614963920628436
train,all,226,12400,0,0,-0.245898735,0.292775171,0.05379912216290374,0.06142859666213878
train,all,227,12400,0,0,-0.245697931,0.291979478,0.05383848203838712,0.06136233942534555
train,all,228,12400,0,0,-0.245487568,0.291186228,0.05387738105169321,0.06129761039000306
train,all,229,12400,0,0,-0.245268732,0.290396264,0.053915757152257805,0.06123437639821907
train,all,230,12400,0,0,-0.245040568,0.28960334,0.053953582204919436,0.06117259095168858
train,all,231,12400,0,0,-0.244804162,0.288809393,0.05399086468201601,0.06111230772792674
train,all,232,12400,0,0,-0.244558291,0.288016298,0.0540275628554842,0.061053512451154104
train,all,233,12400,0,0,-0.244302334,0.287222936,0.054063718199919154,0.06099622097149879
train,all,234,12400,0,0,-0.244039525,0.286429428,0.0540993016408063,0.06094037660642916
train,all,235,12400,0,0,-0.243767767,0.285633789,0.05413434080419364,0.06088603522680817
train,all,236,12400,0,0,-0.243484561,0.285494978,0.054168883288145495,0.060833252093944946
train,all,237,12400,0,0,-0.243192048,0.286121901,0.05420287492693541,0.060781968040426314
train,all,238,12400,0,0,-0.242891976,0.286753538,0.054236308482499926,0.060732179265232854
train,all,239,12400,0,0,-0.242584099,0.287383584,0.054269255585484094,0.06068393215499335
train,all,240,12400,0,0,-0.242266705,0.288012682,0.054301633072499966,0.060637236251125305
train,all,241,12400,0,0,-0.241940571,0.288639515,0.05433348661451618,0.060592018849600915
train,all,242,12400,0,0,-0.241604634,0.289259662,0.05436477802241916,0.06054834028103683
train,all,243,12400,0,0,-0.241256237,0.289879322,0.05439553983032251,0.060506163154950714
train,all,244,12400,0,0,-0.240898587,0.290503414,0.05442575157354839,0.060465557396461866
train,all,245,12400,0,0,-0.240534255,0.291130808,0.054455450584355025,0.06042651907099347
train,all,246,12400,0,0,-0.240295897,0.291756409,0.05448462483967719,0.06038903180979568
train,all,247,12400,0,0,-0.240640383,0.292383312,0.05451327490564524,0.06035307250302953
train,all,248,12400,0,0,-0.240975606,0.293011638,0.05454141103959679,0.060318661050299045
train,all,249,12400,0,0,-0.241300769,0.29363906,0.05456903545032272,0.06028585650862208
train,all,250,12400,0,0,-0.241616721,0.294268518,0.05459618914330677,0.06025468031985473
train,all,251,12400,0,0,-0.241921296,0.294897421,0.05462285172830632,0.06022507066132938
train,all,252,12400,0,0,-0.242215642,0.295522208,0.05464900323080655,0.06019707718882405
train,all,253,12400,0,0,-0.242501557,0.296146594,0.05467467384080655,0.06017067239644504
train,all,254,12400,0,0,-0.242777892,0.29677412,0.05469987666056425,0.06014587271313463
train,all,255,12400,0,0,-0.243045447,0.297403885,0.05472459664766115,0.06012268835592343
train,all,256,12400,0,0,-0.243305408,0.298032891,0.05474882897024208,0.06010107638792333
train,all,257,12400,0,0,-0.243555719,0.298658792,0.05477256719080628,0.06008102810124224
train,all,258,12400,0,0,-0.24379351,0.299282818,0.05479583756040341,0.06006259291643183
train,all,259,12400,0,0,-0.244021137,0.299903191,0.0548186063083065,0.06004571476916162
train,all,260,12400,0,0,-0.244241674,0.300523645,0.054840886325645474,0.06003038459991406
train,all,261,12400,0,0,-0.244452028,0.301144653,0.05486266805943534,0.060016611013958325
train,all,262,12400,0,0,-0.244650714,0.301763366,0.054883924298951614,0.06000443350769737
train,all,263,12400,0,0,-0.244840349,0.302386699,0.05490468268596769,0.059993793613856754
train,all,264,12400,0,0,-0.245021391,0.303015203,0.054924917330161395,0.059984718340519855
train,all,265,12400,0,0,-0.245190696,0.303649254,0.05494460268120937,0.059977187851134296
train,all,266,12400,0,0,-0.24535014,0.3042844,0.05496369944975822,0.05997119996400302
train,all,267,12400,0,0,-0.245500874,0.304895059,0.054982262247903195,0.059966758261940104
train,all,268,12400,0,0,-0.245641486,0.305451539,0.05500026050685479,0.05996384218979025
train,all,269,12400,0,0,-0.245771442,0.305917502,0.05501766690685493,0.059962377990071446
train,all,270,12400,0,0,-0.245890974,0.306198523,0.0550344675397583,0.05996231131380271
train,all,271,12400,0,0,-0.2460019,0.306222058,0.055050638048467576,0.059963647805349914
train,all,272,12400,0,0,-0.246103106,0.305997628,0.05506622171556444,0.059966365803499795
train,all,273,12400,0,0,-0.246194256,0.305529772,0.0550812183805646,0.0599704543364433
train,all,274,12400,0,0,-0.246275962,0.304824678,0.05509556828983884,0.05997595340924133
train,all,275,12400,0,0,-0.246349814,0.303925564,0.05510931768830665,0.059982909834837235
train,all,276,12400,0,0,-0.246414416,0.302910428,0.05512241996620968,0.05999136400059167
train,all,277,12400,0,0,-0.246466812,0.301914839,0.055134920857419306,0.060001336696046674
train,all,278,12400,0,0,-0.246509273,0.30251614,0.05514678517419364,0.060012864180296055
train,all,279,12400,0,0,-0.246543083,0.303119243,0.055158000202741767,0.060025954467237345
train,all,280,12400,0,0,-0.24656985,0.303706122,0.05516857835895166,0.0600405737273843
train,all,281,12400,0,0,-0.246593335,0.304231109,0.05517847965548382,0.06005670422910579
train,all,282,12400,0,0,-0.246610992,0.304658409,0.055187714455402916,0.060074346674623455
train,all,283,12400,0,0,-0.246619369,0.304900816,0.05519625419258052,0.06009342391994431
train,all,284,12400,0,0,-0.246618094,0.304886059,0.05520408576766129,0.060113905864056065
train,all,285,12400,0,0,-0.246608316,0.304619012,0.055211201878467744,0.06013580306475594
train,all,286,12400,0,0,-0.246588195,0.304100535,0.05521758432935488,0.06015908858052304
train,all,287,12400,0,0,-0.246557643,0.303352004,0.05522321202508044,0.06018371736437947
train,all,288,12400,0,0,-0.246517778,0.302430483,0.055228098800645095,0.06020977386384457
train,all,289,12400,0,0,-0.246468127,0.302637048,0.05523221347983874,0.06023720020894238
train,all,290,12400,0,0,-0.246412745,0.303255648,0.05523541889387086,0.06026590364933604
train,all,291,12400,0,0,-0.246348717,0.303878062,0.055237666514193325,0.060295742579745105
train,all,292,12400,0,0,-0.246272991,0.304504067,0.0552388522871772,0.06032666506152142
train,all,293,12400,0,0,-0.24618848,0.305125729,0.05523889662104869,0.060358596066263356
train,all,294,12400,0,0,-0.246095418,0.305744704,0.055237633620564365,0.060391408436947125
train,all,295,12400,0,0,-0.24599316,0.306368703,0.055234772049435645,0.06042467973685212
train,all,296,12400,0,0,-0.24588324,0.306994063,0.055229895865564274,0.06045772150184817
train,all,297,12400,0,0,-0.245764504,0.307617169,0.05522241696011297,0.06048953943351295
train,all,298,12400,0,0,-0.245634623,0.308235845,0.05521152576251619,0.06051886070673521
train,all,299,12400,0,0,-0.245493271,0.308852946,0.05519642935016133,0.06054419607081328
train,all,300,12400,0,0,-0.245344026,0.309447684,0.05517605953911316,0.060563614659551325
train,all,301,12400,0,0,-0.24518613,0.309950997,0.05514898162548413,0.06057433556786182
train,all,302,12400,0,0,-0.245017467,0.310257903,0.05511345467435475,0.06057257646798852
train,all,303,12400,0,0,-0.244839545,0.310257187,0.05506737078177428,0.06055403900966988
train,all,304,12400,0,0,-0.244653025,0.310173838,0.05500863159346784,0.060514026748127676
train,all,305,12400,0,0,-0.244456466,0.310563612,0.05493591077330642,0.06044933816262671
train,all,306,12400,0,0,-0.244250593,0.310868457,0.054850149739274094,0.06036139879673202
train,all,307,12400,0,0,-0.244035869,0.310535768,0.05475466553354847,0.06025614941587039
train,all,308,12400,0,0,-0.243810195,0.309745525,0.0546541318337902,0.06014276307117412
train,all,309,12400,0,0,-0.243576207,0.308784665,0.05455204604225798,0.06002839430061903
train,all,310,12400,0,0,-0.243333654,0.307804975,0.05444945134653233,0.05991493765185939
train,all,311,12400,0,0,-0.243082552,0.306838047,0.05434661115056438,0.05980256691054538
train,all,312,12400,0,0,-0.242823993,0.305887383,0.05424356759241942,0.05969107944406914
train,all,313,12400,0,0,-0.242554595,0.304965181,0.05414015174435467,0.05958026562808133
train,all,314,12400,0,0,-0.242274658,0.304046056,0.054036384045161014,0.05947020838954457
train,all,315,12400,0,0,-0.241985074,0.303131113,0.05393225080572581,0.059360896681729884
train,all,316,12400,0,0,-0.241685471,0.302220938,0.05382770023193567,0.05925219619193992
train,all,317,12400,0,0,-0.241377377,0.301306815,0.05372265595056445,0.05914414530950243
train,all,318,12400,0,0,-0.241061061,0.300396029,0.053617161317177676,0.059036760449141745
train,all,319,12400,0,0,-0.240735866,0.299488122,0.053511217447903554,0.058930014970318016
train,all,320,12400,0,0,-0.240400721,0.298580171,0.05340480370854844,0.05882387510141402
train,all,321,12400,0,0,-0.240054909,0.297674174,0.05329788721733859,0.05871840207035819
train,all,322,12400,0,0,-0.23977754,0.296769419,0.05319046233411288,0.05861362418232968
train,all,323,12400,0,0,-0.240112416,0.295867063,0.053082546413306564,0.05850952537571274
train,all,324,12400,0,0,-0.240437245,0.294961976,0.05297419323048386,0.05840610496079532
train,all,325,12400,0,0,-0.240755598,0.294055988,0.05286538338040338,0.05830334917803996
train,all,326,12400,0,0,-0.241064661,0.293154013,0.05275609027830626,0.05820121745905226
train,all,327,12400,0,0,-0.241364173,0.292253737,0.052646317647177504,0.05809974667843036
train,all,328,12400,0,0,-0.24165422,0.291348201,0.0525360576365323,0.05799902729365053
train,all,329,12400,0,0,-0.241933143,0.290823881,0.05242530868169351,0.057898980502620656
train,all,330,12400,0,0,-0.242202735,0.291079666,0.05231407943919369,0.05779968516803295
